,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
525819,Ashley Ross,F,SBD,,102.06,54.43,129.27,,RPS,2016,USA,KY,NKY MAYhem,South,Red
525820,Brittney Blair,F,SBD,,136.08,72.57,158.76,,RPS,2016,USA,KY,NKY MAYhem,South,Red
525861,Lindsey Cormack,F,SBD,,79.38,49.9,108.86,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525862,Christine Huang,F,SBD,29.5,90.72,61.23,120.2,24-34,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525863,Jill Gonzalez,F,SBD,,81.65,45.36,115.67,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525864,Courtney Miller,F,SBD,,129.27,61.23,129.27,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525865,Val Natole,F,SBD,,99.79,52.16,115.67,18-19,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525866,Audrey Donellan,F,SBD,74.5,77.11,40.82,129.27,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525867,Rebecca Mulder,F,SBD,,99.79,68.04,115.67,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525868,Kelly Anne Milo,F,SBD,,74.84,38.56,108.86,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525869,Michelle Santarsiero,F,SBD,,83.91,49.9,111.13,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525870,Amanda Meyer,F,SBD,,163.29,77.11,165.56,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525871,Lauren Angelet,F,SBD,34.5,113.4,72.57,142.88,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525872,Maggie McMahon,F,SBD,,90.72,52.16,104.33,13-15,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525873,Amy Miller,F,SBD,,104.33,40.82,127.01,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525874,Chelsey D'Antonio,F,SBD,25.5,92.99,56.7,113.4,24-34,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525875,Dianna Bocchino,F,SBD,,113.4,61.23,127.01,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525876,Kaity Lang,F,SBD,,120.2,83.91,161.03,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525877,Michaela Kopp,F,SBD,,127.01,58.97,138.35,16-17,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525878,Jaye Meeker,F,SBD,,133.81,72.57,161.03,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525879,Gianna Garman,F,SBD,,131.54,90.72,124.74,16-17,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525880,Chrissy Castellano,F,SBD,27.5,106.59,79.38,165.56,24-34,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525881,Kandice Covelli,F,SBD,,113.4,77.11,140.61,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525882,Maria Fraschilla,F,SBD,,90.72,45.36,104.33,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525883,Kristen Reiche,F,SBD,23.5,165.56,81.65,188.24,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525884,Kelly Davidson,F,SBD,,151.95,97.52,68.04,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525885,Emily Rady,F,SBD,,88.45,56.7,138.35,18-19,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525886,Adrienne Babick,F,SBD,,106.59,56.7,122.47,16-17,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525887,Illana Goldfarb,F,SBD,,54.43,43.09,104.33,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525888,Shelly Wampole,F,SBD,,97.52,58.97,124.74,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525889,Kristen Strobel,F,SBD,,102.06,58.97,127.01,40-44,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525890,Janelle Fox,F,SBD,,90.72,49.9,120.2,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525891,Brittney Sinker,F,SBD,23.5,167.83,88.45,190.51,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
525892,Elise Brzoska,F,SBD,,120.2,68.04,170.1,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526017,Kimberly Barrientos,F,SBD,,83.91,43.09,108.86,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526018,Kitty Chan,F,SBD,,45.36,34.02,99.79,40-44,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526019,Shannon Evans,F,SBD,58.5,88.45,49.9,124.74,55-59,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526020,Karolin Benjamin,F,SBD,,127.01,68.04,136.08,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526021,Thana Helen Dickens,F,SBD,,113.4,65.77,154.22,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526022,Annmarie Micchelli,F,SBD,,88.45,45.36,92.99,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526023,Mary Khanjian,F,SBD,,106.59,68.04,142.88,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526024,Carly Flood,F,SBD,,95.25,43.09,92.99,16-17,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526025,Cierra Kuryla,F,SBD,,106.59,43.09,102.06,16-17,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526026,Karen Johnson,F,SBD,,204.12,83.91,188.24,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526027,Tabbitha Martinez-Reyes,F,SBD,,99.79,74.84,136.08,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526028,Penny Schlough,F,SBD,,70.31,47.63,81.65,45-49,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526029,Caitlin Farewell,F,SBD,,86.18,47.63,106.59,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526030,Rachel Urcinas,F,SBD,,97.52,56.7,117.93,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526031,Solana Lewis,F,SBD,19.5,127.01,63.5,165.56,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526032,Ashley Zultanky,F,SBD,,88.45,56.7,113.4,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526033,Isabel Knott,F,SBD,,113.4,52.16,120.2,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526034,Cara Gibson,F,SBD,26.5,124.74,54.43,163.29,24-34,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526035,Luna Augustine,F,SBD,,90.72,56.7,113.4,,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526036,Katie Maier,F,SBD,21.5,102.06,77.11,136.08,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526037,Heather Sobieski,F,SBD,22.5,136.08,70.31,156.49,20-23,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526038,Bianca Grande,F,SBD,33.5,138.35,77.11,151.95,24-34,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526040,Barbara Coles,F,SBD,45.5,154.22,85.05,154.22,45-49,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526042,Christine Smith,F,SBD,35.5,156.49,68.04,172.37,35-39,RPS,2016,USA,NJ,Jersey Rumble,Northeast,Blue
526071,April Shumaker,F,SBD,,134.99,94.98,147.51,,RPS,2016,USA,FL,Redemption III,South,Purple
526072,Amy Bouse,F,SBD,,85.0,62.51,112.5,,RPS,2016,USA,FL,Redemption III,South,Purple
526073,Genna Brugal,F,SBD,29.5,112.5,57.52,150.0,24-34,RPS,2016,USA,FL,Redemption III,South,Purple
526074,Victoria Campese,F,SBD,,85.0,50.0,95.0,20-23,RPS,2016,USA,FL,Redemption III,South,Purple
526075,Lyndsay Bramble,F,SBD,,147.5,70.01,157.53,,RPS,2016,USA,FL,Redemption III,South,Purple
526076,Angela Parra,F,SBD,,175.0,90.0,155.03,,RPS,2016,USA,FL,Redemption III,South,Purple
526077,Megan McDonald,F,SBD,,122.5,70.0,160.03,,RPS,2016,USA,FL,Redemption III,South,Purple
526078,Nikki Raczynski,F,SBD,,120.0,62.5,147.53,,RPS,2016,USA,FL,Redemption III,South,Purple
526079,Rita Black,F,SBD,36.5,70.0,50.0,152.5,35-39,RPS,2016,USA,FL,Redemption III,South,Purple
526080,Heather Weston,F,SBD,29.5,125.0,57.5,110.02,24-34,RPS,2016,USA,FL,Redemption III,South,Purple
526081,Leah Davis,F,SBD,,192.5,90.0,192.53,,RPS,2016,USA,FL,Redemption III,South,Purple
526082,Sara Berlin,F,SBD,24.5,227.5,132.5,232.54,24-34,RPS,2016,USA,FL,Redemption III,South,Purple
526137,Chelsea Mullins,F,SBD,,90.72,43.09,120.2,20-23,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526138,Melissa Hoff,F,SBD,38.5,117.93,74.84,136.08,35-39,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526140,Jessica Brown #1,F,SBD,27.0,154.22,83.91,170.1,24-34,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526141,Jennifer Smith,F,SBD,,90.72,58.97,117.93,40-44,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526142,J Nicole Sawyer,F,SBD,,90.72,43.09,111.13,,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526143,Lindsey Packard,F,SBD,,124.74,58.97,131.54,,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526144,Becky Grant,F,SBD,,136.08,63.5,136.08,,RPS,2016,USA,NC,Back Yard Bash,South,Pink
526178,Adrian Horgan,F,SBD,,107.5,57.5,135.0,,RPS,2016,USA,FL,Port St. Lucie Showdown,South,Purple
526179,Lyndise Edwards,F,SBD,,107.5,65.0,137.5,,RPS,2016,USA,FL,Port St. Lucie Showdown,South,Purple
526180,Beth Verlinde,F,SBD,,107.5,72.5,137.5,45-49,RPS,2016,USA,FL,Port St. Lucie Showdown,South,Purple
526181,Bea Nelson,F,SBD,,92.5,47.5,125.0,50-54,RPS,2016,USA,FL,Port St. Lucie Showdown,South,Purple
526264,Emily Hu #2,F,SBD,,111.13,54.43,151.95,20-23,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526265,Hailey Koebel,F,SBD,23.5,106.59,47.63,83.91,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526266,Hali Burleson,F,SBD,,90.72,54.43,136.08,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526267,Lauren Hellekson,F,SBD,,56.7,45.36,90.72,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526268,Aubrey Lyons,F,SBD,19.5,115.67,56.7,158.76,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526269,Kylie Kaiser,F,SBD,,92.99,58.97,129.27,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526270,Melinda Dennis,F,SBD,,83.91,47.63,120.2,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526271,Samantha Clark,F,SBD,21.5,138.35,61.23,127.01,20-23,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526272,Sara Garverick,F,SBD,34.5,92.99,61.23,149.69,,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526273,Jessica Bowersock,F,SBD,26.5,192.78,90.72,183.7,24-34,RPS,2016,USA,OH,Lexen Summer Slam,Midwest,Purple
526480,Marshelle Johnston,F,SBD,23.0,83.91,45.36,111.13,20-23,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526482,Nicole Petro Kurant,F,SBD,35.5,102.06,63.5,106.59,35-39,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526483,Deanne Tonry,F,SBD,,102.06,56.7,120.2,50-54,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526484,Deanne Tonry,F,SBD,,102.06,56.7,120.2,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526485,Alexandra Straub,F,SBD,24.5,81.65,47.63,117.93,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526486,Kathy Le,F,SBD,23.5,104.33,56.7,154.22,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526487,Marielle Opena,F,SBD,24.5,122.47,56.7,145.15,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526488,Patty Zannini,F,SBD,56.5,77.11,38.56,111.13,55-59,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526489,Jennifer Braun,F,SBD,,90.72,45.36,111.13,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526490,Jennifer Barnes,F,SBD,,102.06,56.7,142.88,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526491,Vicky Manudakis,F,SBD,,106.59,40.82,111.13,20-23,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526492,Catarina Gugliotti,F,SBD,,81.65,49.9,111.13,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526493,Shemmy Noonan,F,SBD,,95.25,52.16,129.27,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526495,Elizabeth Cranston,F,SBD,,95.25,52.16,115.67,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526496,Kristen Boulay,F,SBD,26.0,127.01,72.57,170.1,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526497,Sarah Gannon,F,SBD,32.5,163.29,86.18,163.29,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526498,Alexandra Carmeli,F,SBD,,115.67,61.23,138.35,20-23,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526499,Wendi MacNeil,F,SBD,,97.52,52.16,127.01,45-49,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526500,Anna Isola,F,SBD,32.5,95.25,43.09,102.06,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526501,Kathryn Malcolm,F,SBD,,136.08,79.38,136.08,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526502,Jess Watsky,F,SBD,,81.65,63.5,131.54,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526503,Caitlyn Olsen,F,SBD,23.5,104.33,63.5,147.42,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526504,Heather Tirrell,F,SBD,,83.91,61.23,117.93,20-23,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526505,Anne Lemke,F,SBD,52.5,108.86,49.9,113.4,50-54,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526506,Molly Clifford,F,SBD,,113.4,65.77,149.69,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526507,Jordan Burt,F,SBD,,131.54,72.57,142.88,18-19,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526508,Kimberly Soracco,F,SBD,28.5,163.29,72.57,136.08,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526509,Amber Mutevelic,F,SBD,,102.06,52.16,124.74,16-17,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526558,Lori Head,F,SBD,,77.11,49.9,124.74,40-44,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526559,Colleen Zekos,F,SBD,,79.38,56.7,113.4,40-44,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526560,Melinda Hurt,F,SBD,,170.1,102.06,188.24,,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526561,Amie Ruhl,F,SBD,28.5,142.88,74.84,145.15,24-34,RPS,2016,USA,CT,Connecticut State Championships,Northeast,Purple
526618,Shana Miller,F,SBD,,167.5,92.5,155.0,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526619,Alicia Calogero,F,SBD,,102.5,72.5,105.0,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526620,Kayla Morelan,F,SBD,24.5,182.5,85.0,165.0,24-34,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526621,Dusty Dixon,F,SBD,35.5,122.5,77.5,147.5,35-39,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526622,Chelsey Lampros,F,SBD,23.5,192.5,102.5,182.5,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526623,Emily DeMorest,F,SBD,,220.0,87.5,197.5,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526624,Sarah Lewis #1,F,SBD,30.0,192.5,107.5,205.0,24-34,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526625,Ashley DeFisher,F,SBD,,115.0,37.5,110.0,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526626,Miranda Austin,F,SBD,,170.0,75.0,185.0,,RPS,2016,USA,KY,Battle in the Bluegrass,South,Red
526694,Maya Manon,F,SBD,,181.44,92.99,183.7,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526695,Emma Blincoe,F,SBD,,90.72,49.9,113.4,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526696,Kelly Farrell,F,SBD,,113.4,54.43,124.74,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526697,Kristy Suriano,F,SBD,,136.08,72.57,149.69,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526698,Jessica Lilliebridge,F,SBD,28.0,104.33,43.09,113.4,24-34,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526699,Jori Carnithan,F,SBD,39.5,115.67,52.16,156.49,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526700,Sara Folkens,F,SBD,35.5,138.35,74.84,149.69,35-39,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526701,Melina Kuhn,F,SBD,,127.01,63.5,142.88,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526702,Tara Wolf,F,SBD,,192.78,95.25,188.24,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526703,Nicole Davala,F,SBD,,113.4,70.31,151.95,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526704,Christina Scarpelli,F,SBD,,136.08,72.57,147.42,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526705,Kacey Carnithan,F,SBD,,83.91,45.36,113.4,,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526706,Sara Folkens,F,SBD,35.5,56.7,34.02,90.72,35-39,RPS,2016,USA,IL,Beginner Only SquatLife CrossFit Power Challenge,Midwest,Blue
526716,Tuesday Geeting,F,SBD,,117.5,50.0,160.0,,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526717,Leah Benoit,F,SBD,28.5,145.0,77.5,160.0,24-34,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526720,Naomi Seifert,F,SBD,18.5,112.5,50.0,140.0,18-19,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526721,Stephanie Hubbard,F,SBD,,142.5,70.0,150.0,,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526722,Maddy Couch,F,SBD,,137.5,80.0,137.5,,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526736,Rachel Lindley,F,SBD,31.5,140.0,80.0,167.5,24-34,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526771,Tera Kinnane,F,SBD,39.5,175.0,87.5,170.0,,RPS,2016,USA,MI,Kalamazoo Barbell Bash,Midwest,Purple
526777,Krystina Casolino,F,SBD,,95.25,40.82,122.47,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526778,Regina Martinez,F,SBD,31.5,83.91,38.56,106.59,24-34,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526779,Nikki Klein,F,SBD,,92.99,56.7,108.86,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526780,Brianna Schmidt,F,SBD,24.5,92.99,58.97,104.33,24-34,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526781,Meryl Bilecky,F,SBD,,124.74,52.16,115.67,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526782,Lauren Lelli,F,SBD,,106.59,61.23,120.2,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526783,Emma Roseval,F,SBD,,95.25,52.16,127.01,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526784,Ana Ng,F,SBD,,90.72,49.9,115.67,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526785,Heather Taylor,F,SBD,,117.93,52.16,124.74,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526786,Megan Wooding,F,SBD,,90.72,49.9,97.52,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526787,Jennah Fisher,F,SBD,,95.25,61.23,129.27,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526788,Sari Woods,F,SBD,,120.2,52.16,129.27,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526789,Katie Schultz,F,SBD,,111.13,68.04,145.15,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526790,Dianna Bocchino,F,SBD,,124.74,63.5,142.88,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526791,Samantha Patron,F,SBD,,86.18,43.09,113.4,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526792,Nicole Weinsheimer,F,SBD,,115.67,61.23,142.88,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526793,Autumn Garcia,F,SBD,,81.65,63.5,115.67,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526794,Adeline Chui,F,SBD,,108.86,58.97,102.06,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526795,Jessica Balestrieri,F,SBD,,104.33,40.82,129.27,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526796,Mackenzie Freeland,F,SBD,21.5,102.06,47.63,136.08,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526797,Katrina Karwoski,F,SBD,,161.03,117.93,199.58,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526798,Stephanie Tattrie,F,SBD,,102.06,49.9,122.47,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526799,Kristen Dye,F,SBD,29.5,124.74,63.5,131.54,24-34,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526800,Brittany Christiansen,F,SBD,,129.27,70.31,170.1,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526801,Meghan Hodlin,F,SBD,,201.85,92.99,204.12,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526860,Brenda Torres,F,SBD,,86.18,36.29,113.4,,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526861,Victoria Lazo,F,SBD,21.5,115.67,74.84,117.93,20-23,RPS,2016,USA,NY,HeatWave Powerlifting,Northeast,Blue
526930,Angelina Yurovchak,F,SBD,,77.11,45.36,113.4,20-23,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526931,Suzanne Cunningham,F,SBD,,81.65,58.97,102.06,50-54,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526932,Leah Tsui,F,SBD,,86.18,58.97,106.59,20-23,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526933,Michelle Szczesny,F,SBD,39.5,102.06,61.23,122.47,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526934,Julia Bachman,F,SBD,,97.52,54.43,115.67,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526935,Tiffany Martin,F,SBD,,145.15,49.9,113.4,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526936,Laura Williams #1,F,SBD,,113.4,54.43,136.08,20-23,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526937,Stephanie Bucari-Wold,F,SBD,,113.4,77.11,124.74,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526938,Jewel Alloway,F,SBD,,81.65,40.82,131.54,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526939,Danielle Zelenky,F,SBD,,90.72,52.16,115.67,18-19,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526940,Jessica Maloy,F,SBD,,161.03,74.84,174.63,40-44,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526941,Jessica Maloy,F,SBD,,161.03,74.84,174.63,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526942,Shannon Handlon,F,SBD,,190.51,83.91,185.97,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526943,Traci Lifsted,F,SBD,,104.33,52.16,108.86,40-44,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526944,Arlene Britt-Falcon,F,SBD,,108.86,63.5,151.95,45-49,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526945,Laura Cisney,F,SBD,,106.59,68.04,124.74,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526946,Christmas Grace Reed,F,SBD,,124.74,63.5,147.42,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
526947,Karie Williams,F,SBD,,154.22,74.84,147.42,,RPS,2016,USA,PA,Pennsylvania State Championships,Northeast,Periwinkle
527031,Amber Ruscoe,F,SBD,,129.27,95.25,145.15,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527032,Leah Kiblin,F,SBD,26.5,108.86,58.97,140.61,24-34,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527033,Melissa Leonard,F,SBD,,68.04,49.9,129.27,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527034,Becki Pierotti,F,SBD,,140.61,88.45,158.76,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527035,Lauren Dyer,F,SBD,,145.15,70.31,181.44,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527036,Cayte Bona,F,SBD,24.5,190.51,115.67,161.03,24-34,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527037,Alyssa K Swarthout,F,SBD,,104.33,61.23,136.08,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527038,Cassie Kardias,F,SBD,,136.08,72.57,165.56,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
527039,Victoria Nehls,F,SBD,19.5,97.52,65.77,149.69,,RPS,2016,USA,NY,New York State Powerlifting Championships,Northeast,Blue
